sentence_id_ai,speech_id,electoral_term,session,party,first_name,last_name,date,topic,combined_text,combined_text_preprocessed
906943,788560,17,235,Grüne,konstantin,notz,2013-04-19,Policy,"Das Ergebnis ist ein 500 Seiten starker Bericht. Auf 15 Seiten stehen sehr konkrete Handlungsempfehlungen, zum Beispiel die Einführung einer Abwägungsklausel zur Stärkung des Informationsanspruchs, die Ausgestaltung des Rechtsweges, Open Data und die Stärkung der Rolle des Bundesbeauftragten für die Informationsfreiheit, um nur einige Punkte zu nennen.",ergebnis seiten starker bericht seiten stehen konkrete handlungsempfehlungen beispiel einführung abwägungsklausel stärkung informationsanspruchs ausgestaltung rechtsweges open data stärkung rolle bundesbeauftragten informationsfreiheit punkte nennen
906947,788560,17,235,Grüne,konstantin,notz,2013-04-19,Policy,"Sie haben in Sachen Informationsfreiheit und Transparenz, einem der drängendsten Themen bei der Modernisierung unserer Demokratie, nichts unternommen. Das lang angekündigte Open-Data-Portal der Bundesregierung ist ein Flop.",sachen informationsfreiheit transparenz drängendsten themen modernisierung unserer demokratie unternommen lang angekündigte opendataportal bundesregierung flop
906952,788560,17,235,Grüne,konstantin,notz,2013-04-19,Policy,"Es lässt sich nicht vertuschen: Schwarz-Gelb hat in puncto Informationsfreiheit und Transparenz komplett versagt. Open Data, Open Government, Transparenz, Mitbestimmung scheinen von dieser Bundesregierung leider nicht erwünscht.",lässt vertuschen schwarzgelb puncto informationsfreiheit transparenz komplett versagt open data open government transparenz mitbestimmung scheinen bundesregierung erwünscht
906995,788562,17,235,CDU/CSU,stephan,mayer,2013-04-19,Policy,"Die Abwägungsklausel, die Sie fordern, ist vollkommen überflüssig, weil eine solche Abwägung bereits stattfindet und, wie gesagt, eine sehr differenzierte Rechtsprechung existiert. Ich möchte, meine sehr verehrten Kolleginnen und Kollegen, weil dieses Thema im Antrag der Grünen angesprochen wird, noch etwas zum Thema Open Data sagen.",abwägungsklausel fordern vollkommen überflüssig abwägung bereits stattfindet gesagt differenzierte rechtsprechung existiert möchte verehrten kolleginnen kollegen thema grünen angesprochen thema open data sagen
906998,788562,17,235,CDU/CSU,stephan,mayer,2013-04-19,Policy,Deswegen gibt es in vielen Ländern schon entsprechende Portale und Plattformen. Es gibt - das ist erwähnt worden - seit dem 19. Februar dieses Jahres „GovData Das Datenportal für Deutschland“.,gibt vielen ländern entsprechende portale plattformen gibt erwähnt worden seit februar jahres „govdata datenportal deutschland“
930067,790113,17,240,SPD,kirsten,lühmann,2013-05-16,Policy,"Klare Veröffentlichungspflichten: abgelehnt. Stattdessen schmückt sich die Bundesregierung mit einem Open-Data-Portal, das seinen Namen nicht verdient.",klare veröffentlichungspflichten abgelehnt stattdessen schmückt bundesregierung opendataportal namen verdient
930117,790115,17,240,CDU/CSU,stephan,mayer,2013-05-16,Policy,"Wir haben ein außerordentlich funktionstaugliches Informationsfreiheitsgesetz und eine Verwaltung, die sich daran entsprechend orientiert. Meine sehr verehrten Kolleginnen und Kollegen, auch der Bund ist in Vorleistung gegangen: Es gibt seit dem 19. Februar dieses Jahres ein Pilotprojekt, das Open Data gewährleistet.",außerordentlich funktionstaugliches informationsfreiheitsgesetz verwaltung entsprechend orientiert verehrten kolleginnen kollegen bund vorleistung gegangen gibt seit februar jahres pilotprojekt open data gewährleistet
930151,790117,17,240,Linke,herbert,behrens,2013-05-16,Policy,"Darauf verzichten Sie in Ihrem Entwurf. Auch fallen Sie hinter das Sondervotum im Bericht der Enquete-Kommission „Internet und digitale Gesellschaft“ zurück, das Sie mit uns, den Grünen und den Sachverständigen zusammen zum Thema Open Data und E-Government erarbeitet haben.",verzichten entwurf fallen sondervotum bericht enquetekommission „internet digitale gesellschaft“ zurück grünen sachverständigen zusammen thema open data egovernment erarbeitet
930178,790119,17,240,FDP,gisela,piltz,2013-05-16,Policy,"Informationsfreiheit darf kein Stückwerk sein. Informationsfreiheitsregelungen in einem Gesetz zu regeln und hierbei auch den Gedanken von Open Data, also der grundsätzlich proaktiven Veröffentlichung von Daten aufzunehmen, ist ein richtiger Ansatz.",informationsfreiheit darf stückwerk informationsfreiheitsregelungen regeln hierbei gedanken open data grundsätzlich proaktiven veröffentlichung daten aufzunehmen richtiger ansatz
930183,790119,17,240,FDP,gisela,piltz,2013-05-16,Policy,"Wo der Eindruck entsteht, es werde in Hinterzimmern gemauschelt, blüht Misstrauen. Daher ist vor allem der Ansatz von Open Data wichtig und ein zentraler Dreh- und Angelpunkt für mehr Transparenz.",eindruck entsteht hinterzimmern gemauschelt blüht misstrauen ansatz open data wichtig zentraler dreh angelpunkt mehr transparenz
930188,790119,17,240,FDP,gisela,piltz,2013-05-16,Policy,"Es ist deshalb richtig, dass die Bundesregierung hier schon Schritte gegangen ist. Mit der Verabschiedung des Programms der Bundesregierung „Vernetzte und transparente Verwaltung“ und der Eröffnung des Open-DataPortals unter www.govdata.de wurde der Grundstein gelegt.",richtig bundesregierung schritte gegangen verabschiedung programms bundesregierung „vernetzte transparente verwaltung“ eröffnung opendataportals wwwgovdatade wurde grundstein gelegt
930250,790123,17,240,Grüne,konstantin,notz,2013-05-16,Policy,Ich sage Ihnen heute: Wir werden es gemeinsam sachgerecht weiterentwickeln. Dazu zählt mindestens die Ergänzung des Individualanspruchs auf Auskunft um proaktive Open-DataVerpflichtungen der Behörden.,sage heute gemeinsam sachgerecht weiterentwickeln zählt mindestens ergänzung individualanspruchs auskunft proaktive opendataverpflichtungen behörden
930308,790127,17,240,SPD,lars,klingbeil,2013-05-16,Policy,"- Auskunftsrechte sind gut und wichtig, aber wir wollen, dass diese auch effektiv genutzt werden können. Hier geht es dann auch um Open Data.",auskunftsrechte wichtig effektiv genutzt geht open data
930310,790127,17,240,SPD,lars,klingbeil,2013-05-16,Policy,"Ich will die Linke gerne einladen, dass wir im Verfahren noch über die Maschinenlesbarkeit und all diese Dinge reden. Ich will aber auch sagen: Wir müssen erkennen, dass Informationsfreiheit und Open Data ein riesiges Innovationspotenzial haben und dass wir auf dieses Innovationspotenzial setzen müssen.",linke einladen verfahren maschinenlesbarkeit all dinge reden sagen müssen erkennen informationsfreiheit open data riesiges innovationspotenzial innovationspotenzial setzen müssen
930316,790127,17,240,SPD,lars,klingbeil,2013-05-16,Policy,"Darum muss es uns doch gehen. In den USA sehen wir, wie erfolgreich eine OpenData-Strategie sein kann und wie erfolgreich Informationsfreiheit ist.",gehen usa sehen erfolgreich opendatastrategie erfolgreich informationsfreiheit
930320,790127,17,240,SPD,lars,klingbeil,2013-05-16,Policy,"Es gibt niemanden in dieser Regierung, der die Offenheit des Staates vorantreibt. Sie verweisen auf GovData.",gibt niemanden regierung offenheit staates vorantreibt verweisen govdata
945540,791043,17,243,CDU/CSU,michael,hennrich,2013-06-06,Economy,"Wir haben bei der Wahl der Vergleichstherapie eine gewisse Flexibilität geschaffen. Uns war auch wichtig, im Gesetz klarzustellen, dass Unternehmen und GKV-Spitzenverband, wenn ein Zusatznutzen belegt ist, Preise aushandeln müssen, dass es also keinen festen Algorithmus gibt.",wahl vergleichstherapie gewisse flexibilität geschaffen wichtig klarzustellen unternehmen gkvspitzenverband zusatznutzen belegt preise aushandeln müssen festen algorithmus gibt
946810,791108,17,244,Linke,sahra,wagenknecht,2013-06-07,Economy,"Für viele Konzerne gelten Steuerquoten von 5 bzw. 10 Prozent; davon kann jeder Facharbeiter und jeder Mittelständler nur träumen. Auf der Website „Panama Corporate Database“ kann jeder interessierte Bürger recherchieren, welche Familien und Unternehmerclans Briefkastenfirmen in der Steueroase Panama registriert haben.",viele konzerne gelten steuerquoten bzw prozent davon facharbeiter mittelständler träumen website „panama corporate database“ interessierte bürger recherchieren familien unternehmerclans briefkastenfirmen steueroase panama registriert
948247,791178,17,244,CDU/CSU,norbert,geis,2013-06-07,Economy,Bislang werden Computerprogramme bei uns in Deutschland und in Europa grundsätzlich nicht patentiert. Ein Computerprogramm besteht aus einer Folge von Algorithmen.,bislang computerprogramme deutschland europa grundsätzlich patentiert computerprogramm besteht folge algorithmen
948248,791178,17,244,CDU/CSU,norbert,geis,2013-06-07,Science,Ein Computerprogramm besteht aus einer Folge von Algorithmen. Algorithmen gehören der Mathematik an.,computerprogramm besteht folge algorithmen algorithmen gehören mathematik
948274,791178,17,244,CDU/CSU,norbert,geis,2013-06-07,Policy,"Zu begrüßen ist, dass sich in der Rechtsprechung herausgebildet hat, dass das Urheberrecht nicht den Inhalt einer wissenschaftlichen Leistung schützt. Das Urheberrecht schützt also nicht die in einem Lehrbuch vorgestellte wissenschaftliche Lehre, sondern das Urheberrecht schützt bei Computerprogrammen „die eigentümliche, die originelle Verwendung der in dem Programm enthaltenen Algorithmen“ .",begrüßen rechtsprechung herausgebildet urheberrecht inhalt wissenschaftlichen leistung schützt urheberrecht schützt lehrbuch vorgestellte wissenschaftliche lehre urheberrecht schützt computerprogrammen „die eigentümliche originelle verwendung programm enthaltenen algorithmen“
963652,792141,17,246,CDU/CSU,nadine,schön,2013-06-13,Economy,"„Industrie 4.0“ steht für einen Paradigmenwechsel in der industriellen Fertigung. Keiner kann besser erklären, was hinter diesem Begriff steckt, als der oder zumindest einer der Väter von Industrie 4.0, Professor Dr. Wolfgang Wahlster, Vorsitzender der Geschäftsführung des Deutschen Forschungszentrums für Künstliche Intelligenz, kurz DFKI.",„industrie “ steht paradigmenwechsel industriellen fertigung besser erklären begriff steckt zumindest väter industrie professor dr wolfgang wahlster vorsitzender geschäftsführung deutschen forschungszentrums künstliche intelligenz kurz dfki
963839,792145,17,246,Grüne,tobias,lindner,2013-06-13,Economy,"Der Austausch großer Datenmengen wird besonders für Unternehmen immer wichtiger. Big Data ist Zu Protokoll gegebene Reden das „big“ Thema der Wirtschaft, und Dienstleistung und Produktion gehen immer mehr Hand in Hand.",austausch großer datenmengen besonders unternehmen immer wichtiger big data protokoll gegebene reden „big“ thema wirtschaft dienstleistung produktion gehen immer mehr hand hand
973787,792587,17,249,FDP,jimmy,schulz,2013-06-26,Security,"Ich bin entsetzt und überrascht über die, die überrascht sind, wissen wir doch vieles von dem, was wir gehört haben, schon seit einiger Zeit: 2001 gab es die Debatte über Echelon im Europäischen Parlament, 2001 gab es den Patriot Act und den Foreign Intelligence Surveillance Act - FISA -, und seit über einem Jahr ist bekannt, dass das Datenzentrum in Utah von der NSA gebaut wird. In einem Artikel in Telepolis stand dazu vor über einem Jahr, das „Utah Data Center“ sei das letzte Stück eines komplexen Systems, das in den letzten zehn Jahren entwickelt wurde und fast alles können soll, was sich ein Geheimdienst nur wünschen kann.",entsetzt überrascht überrascht wissen vieles gehört seit zeit gab debatte echelon europäischen parlament gab patriot act foreign intelligence surveillance act fisa seit jahr bekannt datenzentrum utah nsa gebaut artikel telepolis stand jahr „utah data center“ sei letzte stück komplexen systems letzten zehn jahren entwickelt wurde geheimdienst wünschen
989568,793385,17,250,SPD,lars,klingbeil,2013-06-27,Policy,"Ich möchte auf einen Aspekt des Kreativpakts konkreter eingehen, der mir besonders am Herzen liegt, denn ein freies und leistungsfähiges Internet ist im 21. Jahrhundert immer häufiger Grundlage von Kreativität und neuen Geschäftsmodellen. Wir möchten im Bereich der Netzpolitik Zugang zum Internet als demokratisches Bürgerrecht, flächendeckenden Zugang zu leistungsfähigen Internetanschlüssen auch in ländlichen Regionen für Wettbewerbsfähigkeit und Innovationskraft, eine gesetzliche Universaldienstverpflichtung für flächendeckende Breitbandversorgung, Zugang zum WLAN in öffentlichen Räumen ermöglichen und durch eine Änderung der WLAN-Betreiberhaftung mehr Rechtssicherheit für die Anbieter, Netzneutralität und die Diskriminierungsfreiheit der Infrastrukturen und Inhalte als die Grundlage für ein freies, offenes und innovationsfreundliches Internet gesetzlich absichern, mehr Transparenz staatlichen Wissens durch Open-Data-Projekte, das Informationsfreiheitsgesetz um ein Transparenzgesetz erweitern mit dem Ziel, möglichst alle für die Öffentlichkeit relevanten Datenbestände, Statistiken, Dokumente und sonstige öffentlich finanzierten Werke frei im Internet zugänglich zu machen, und schließlich einen wirksamen Datenschutz und Schutz der Persönlichkeitsrechte; denn alle Bürgerinnen und Bürger sollen souverän über ihre persönlichen Daten bestimmen.",möchte aspekt kreativpakts konkreter eingehen besonders herzen liegt freies leistungsfähiges internet jahrhundert immer häufiger grundlage kreativität neuen geschäftsmodellen möchten bereich netzpolitik zugang internet demokratisches bürgerrecht flächendeckenden zugang leistungsfähigen internetanschlüssen ländlichen regionen wettbewerbsfähigkeit innovationskraft gesetzliche universaldienstverpflichtung flächendeckende breitbandversorgung zugang wlan öffentlichen räumen ermöglichen änderung wlanbetreiberhaftung mehr rechtssicherheit anbieter netzneutralität diskriminierungsfreiheit infrastrukturen inhalte grundlage freies offenes innovationsfreundliches internet gesetzlich absichern mehr transparenz staatlichen wissens opendataprojekte informationsfreiheitsgesetz transparenzgesetz erweitern ziel möglichst öffentlichkeit relevanten datenbestände statistiken dokumente sonstige öffentlich finanzierten werke frei internet zugänglich schließlich wirksamen datenschutz schutz persönlichkeitsrechte bürgerinnen bürger sollen souverän persönlichen daten bestimmen
