sentence_id_ai,speech_id,electoral_term,session,party,first_name,last_name,date,topic,combined_text,combined_text_preprocessed,tech_sentiment,guhr_sentiment
2564405,1055922,19,213,SPD,dagmar,schmidt,2021-02-26,Society,"Die Änderungen wieder zurückzudrehen und nicht an einer Modernisierung weiterzuarbeiten, hieße, eine große Chance zu vergeben; denn nicht nur in der Pandemie geraten die Menschen unverschuldet in Not. Die großen Aufgaben, die neben der Bekämpfung der Folgen der Pandemie auf uns warten – die Transformation in Richtung einer klimaneutralen Industrie, Digitalisierung, Automatisierung, künstliche Intelligenz –, werden die Wirtschaft, werden die Unternehmen, werden die Arbeiternehmerinnen und Arbeitnehmer vor große Herausforderungen stellen.",änderungen zurückzudrehen modernisierung weiterzuarbeiten hieße große chance vergeben pandemie geraten menschen unverschuldet not großen aufgaben neben bekämpfung folgen pandemie warten – transformation richtung klimaneutralen industrie digitalisierung automatisierung künstliche intelligenz – wirtschaft unternehmen arbeiternehmerinnen arbeitnehmer große herausforderungen stellen,positive,neutral
2574068,1056664,19,215,AfD,enrico,komning,2021-03-04,Policy,"Strukturförderung hat auch die Aufgabe, eine solche Nachfrage zu schaffen. Wir haben Vorschläge dazu gemacht, und zwar mit einem Konzept, das anhand von intelligenten Algorithmen den Förderbedarf automatisch feststellt, den Fördererfolg prüft und Anpassungen vornimmt.",strukturförderung aufgabe nachfrage schaffen vorschläge gemacht konzept anhand intelligenten algorithmen förderbedarf automatisch feststellt fördererfolg prüft anpassungen vornimmt,positive,neutral
2574572,1056693,19,216,FDP,nicole,bauer,2021-03-05,Society,"Wir wollen unsere Träume und Chancen verwirklichen, den Aufstieg in eine Spitzenposition, vielleicht sogar als Mama und Managerin. Wir wollen unsere Talente einbringen: in die künstliche Intelligenz, in die Programmierung von Algorithmen und in den digitalen und technologischen Wandel.",träume chancen verwirklichen aufstieg spitzenposition mama managerin talente einbringen künstliche intelligenz programmierung algorithmen digitalen technologischen wandel,positive,neutral
2576022,1056810,19,216,AfD,wolfgang,wiehle,2021-03-05,Policy,"Wenn ein innovatives Start-up eine neue Mobilitäts-App entwickelt, braucht es Zugang zu den Fahrplänen und auch Infos über mögliche Verspätungen, also Echtzeitdaten. Deshalb unterstützt die AfD das Open-Data-Prinzip.",innovatives startup neue mobilitätsapp entwickelt braucht zugang fahrplänen infos mögliche verspätungen echtzeitdaten unterstützt afd opendataprinzip,positive,neutral
2576167,1056822,19,216,Grüne,cem,özdemir,2021-03-05,Society,"Dazu gehören die Pooling-Dienste, die wir jetzt freigeben. Sie haben das Potenzial, dafür zu sorgen, dass ein Auto, das im Schnitt drei oder manchmal mehr Plätze spazieren fährt, dank Apps, die mit Algorithmen arbeiten, künftig viel effizienter genutzt werden kann.",gehören poolingdienste freigeben potenzial sorgen auto schnitt drei manchmal mehr plätze spazieren fährt apps algorithmen arbeiten künftig effizienter genutzt,neutral,neutral
2576249,1056830,19,216,SPD,kirsten,lühmann,2021-03-05,Society,"Das sehen wir daran, wie wenig die Rückkehrpflicht bis jetzt kontrolliert werden konnte. Jetzt bekommen wir die Möglichkeiten des 21. Jahrhunderts: Automatisch werden alle Mobilitätsdaten – keine Kundendaten – übermittelt, sie werden automatisch mit Algorithmen ausgewertet, und die entsprechende Behörde bekommt direkt den Hinweis auf den Verstoß und kann ihn dann auch ahnden.",sehen wenig rückkehrpflicht kontrolliert konnte bekommen möglichkeiten jahrhunderts automatisch mobilitätsdaten – kundendaten – übermittelt automatisch algorithmen ausgewertet entsprechende behörde bekommt direkt hinweis verstoß ahnden,positive,neutral
2581420,1057268,19,218,CDU/CSU,angela,merkel,2021-03-25,Policy,"Es muss also um eine verantwortungsvolle und wertegeleitete europäische Digitalwirtschaft gehen, bei der wir sagen, wo wir eigene Akzente setzen wollen. Insofern erwarten wir von der Kommission Vorschläge für die digitalen Identitäten, einen europäischen Rechtsrahmen für die künstliche Intelligenz und auch ein Regelungswerk für Onlineplattformen, wobei wir davon ausgehen, dass wir hier auch globale Initiativen als Europäische Union ergreifen sollten; denn digitale Plattformen allein in Europa zu regulieren, wird nicht gehen.",verantwortungsvolle wertegeleitete europäische digitalwirtschaft gehen sagen eigene akzente setzen insofern erwarten kommission vorschläge digitalen identitäten europäischen rechtsrahmen künstliche intelligenz regelungswerk onlineplattformen wobei davon ausgehen globale initiativen europäische union ergreifen sollten digitale plattformen allein europa regulieren gehen,neutral,neutral
2582315,1057299,19,218,CDU/CSU,heribert,hirte,2021-03-25,Society,"Das ist ein wichtiger Schritt, um die Realität des Lebens der Daten zu reflektieren. Ein zweiter großer Bereich ist die künstliche Intelligenz.",wichtiger schritt realität lebens daten reflektieren zweiter großer bereich künstliche intelligenz,neutral,neutral
2582316,1057299,19,218,CDU/CSU,heribert,hirte,2021-03-25,Society,Ein zweiter großer Bereich ist die künstliche Intelligenz. Ohne künstliche Intelligenz läuft nichts mehr.,zweiter großer bereich künstliche intelligenz künstliche intelligenz läuft mehr,positive,neutral
2582891,1057328,19,218,CDU/CSU,michael,von abercron,2021-03-25,Policy,"Meine Damen und Herren, von der FDP wissen wir ja bereits, dass sie permanent versucht, sich als digitalste aller Fraktionen darzustellen. Deshalb werden mehr oder weniger in jedem Antrag immer wieder die gleichen Schlagworte wie „Blockchain-Lösung“, „Machine Learning“ oder „KI-Systeme“ genannt und entsprechende Forderungen aufgestellt.",fdp wissen bereits permanent versucht digitalste fraktionen darzustellen mehr weniger immer gleichen schlagworte „blockchainlösung“ „machine learning“ „kisysteme“ genannt entsprechende forderungen aufgestellt,neutral,neutral
2588234,1057706,19,219,CDU/CSU,ansgar,heveling,2021-03-26,Policy,Eindeutig ja. Mit den Regelungen etwa für Text- und Data-Mining wird ein Rechtsrahmen für neue Entwicklungen geschaffen.,eindeutig regelungen etwa text datamining rechtsrahmen neue entwicklungen geschaffen,neutral,neutral
2590444,1057849,19,219,CDU/CSU,sebastian,brehm,2021-03-26,Economy,Deutschland hat eine tolle und agile Start-up-Szene. Gerade die Bereiche „künstliche Intelligenz“ und „digitale Prozesse“ haben im vergangenen Jahr im Zuge der Pandemie noch einmal erheblichen Schub bekommen.,deutschland tolle agile startupszene bereiche „künstliche intelligenz“ „digitale prozesse“ vergangenen jahr zuge pandemie erheblichen schub bekommen,positive,neutral
2591641,1057942,19,220,CDU/CSU,anja,karliczek,2021-04-13,Economy,"Auch beim Grünen Wasserstoff haben wir das Potenzial früh erkannt, und wir treiben mit unserer Förderung die Technologieentwicklung voran, damit Deutschland Ausrüster der Welt für Grünen Wasserstoff werden kann. Im Konjunkturpaket haben wir deshalb auch einen ganz klaren Schwerpunkt auf Zukunftstechnologien gesetzt, zum Beispiel auf künstliche Intelligenz, Quanten- und Kommunikationstechnologien, aber eben auch auf die Batterieforschung.",beim grünen wasserstoff potenzial früh erkannt treiben unserer förderung technologieentwicklung voran deutschland ausrüster welt grünen wasserstoff konjunkturpaket ganz klaren schwerpunkt zukunftstechnologien gesetzt beispiel künstliche intelligenz quanten kommunikationstechnologien batterieforschung,positive,neutral
2591662,1057942,19,220,CDU/CSU,anja,karliczek,2021-04-13,Policy,"Wir müssen in der Lage sein, Schlüsseltechnologien zu verstehen, sie selbst herzustellen und sie am Ende auch weiterzuentwickeln, weil wir nur so diese ganzen technologischen Entwicklungen im Sinne unserer Werte mitgestalten können. Genau deshalb werden wir auch in Zukunft in KI, Quantentechnologie, Kommunikationssysteme, Mikroelektronik und weitere Schlüsseltechnologien investieren.",müssen lage schlüsseltechnologien verstehen herzustellen ende weiterzuentwickeln ganzen technologischen entwicklungen sinne unserer werte mitgestalten zukunft ki quantentechnologie kommunikationssysteme mikroelektronik weitere schlüsseltechnologien investieren,positive,neutral
2600884,1058714,19,222,CDU/CSU,anja,karliczek,2021-04-16,Policy,"Wir nutzen die Dynamik, die die Pandemie freigesetzt hat; denn heute entscheidet sich nicht nur, wie wir künftig leben wollen, sondern auch wovon. Für mich ist die Antwort klar: Wir müssen auf Zukunftstechnologien setzen, auf künstliche Intelligenz und auf Mikroelektronik.",nutzen dynamik pandemie freigesetzt heute entscheidet künftig leben wovon müssen zukunftstechnologien setzen künstliche intelligenz mikroelektronik,positive,neutral
2600906,1058714,19,222,CDU/CSU,anja,karliczek,2021-04-16,Science,"In den nächsten fünf Jahren wollen wir einen konkurrenzfähigen Quantencomputer made in Germany bauen; denn Quantencomputer werden auf einem kleineren Raum als Mikrochips sehr viel mehr Rechenleistung konzentrieren können. Die dritte Schlüsseltechnologie, die ich hier und heute ansprechen will und auf die wir in Zukunft setzen, ist die künstliche Intelligenz.",nächsten fünf jahren konkurrenzfähigen quantencomputer made germany bauen quantencomputer kleineren raum mikrochips mehr rechenleistung konzentrieren dritte schlüsseltechnologie heute ansprechen zukunft setzen künstliche intelligenz,positive,neutral
2600907,1058714,19,222,CDU/CSU,anja,karliczek,2021-04-16,Science,"Die dritte Schlüsseltechnologie, die ich hier und heute ansprechen will und auf die wir in Zukunft setzen, ist die künstliche Intelligenz. Auch im Bereich künstliche Intelligenz fördern wir die Forschung schon seit den 1980er-Jahren.",dritte schlüsseltechnologie heute ansprechen zukunft setzen künstliche intelligenz bereich künstliche intelligenz fördern forschung seit erjahren,neutral,neutral
2600908,1058714,19,222,CDU/CSU,anja,karliczek,2021-04-16,Science,"Auch im Bereich künstliche Intelligenz fördern wir die Forschung schon seit den 1980er-Jahren. Wir wollen eine international sichtbare KI‑Nation sein, der attraktivste KI‑Forschungsstandort der Welt.",bereich künstliche intelligenz fördern forschung seit erjahren international sichtbare ki‑nation attraktivste ki‑forschungsstandort welt,positive,neutral
2600909,1058714,19,222,CDU/CSU,anja,karliczek,2021-04-16,Science,"Wir wollen eine international sichtbare KI‑Nation sein, der attraktivste KI‑Forschungsstandort der Welt. Deswegen haben wir vereinbart, bis 2025 insgesamt 5 Milliarden Euro allein in die KI‑Förderung zu stecken.",international sichtbare ki‑nation attraktivste ki‑forschungsstandort welt vereinbart insgesamt milliarden euro allein ki‑förderung stecken,positive,neutral
2600942,1058720,19,222,AfD,michael,espendiller,2021-04-16,Science,"Liebe Zuschauer im Saal und bei Youtube! Wenn wir heute über die Forschungspolitik dieser Bundesregierung und über ihre sogenannte KI-Strategie sprechen, dann sprechen wir über die Geschichte eines teuren und epischen Versagens.",zuschauer saal youtube heute forschungspolitik bundesregierung sogenannte kistrategie sprechen sprechen geschichte teuren epischen versagens,negative,neutral
2600955,1058720,19,222,AfD,michael,espendiller,2021-04-16,Science,"Dieser Verschlafenheit verdanken wir, dass in Schulen, Hochschulen und Forschungseinrichtungen noch immer keine adäquate digitale Ausstattung zur Verfügung steht. Versagen auch beim Thema künstliche Intelligenz.",verschlafenheit verdanken schulen hochschulen forschungseinrichtungen immer adäquate digitale ausstattung verfügung steht versagen beim thema künstliche intelligenz,neutral,neutral
2600956,1058720,19,222,AfD,michael,espendiller,2021-04-16,Policy,Versagen auch beim Thema künstliche Intelligenz. Denn da gibt es ein ebenso simples wie schwerwiegendes Problem: Keiner auf der Regierungsbank kapiert KI.,versagen beim thema künstliche intelligenz gibt ebenso simples schwerwiegendes problem regierungsbank kapiert ki,neutral,neutral
2600957,1058720,19,222,AfD,michael,espendiller,2021-04-16,Policy,Denn da gibt es ein ebenso simples wie schwerwiegendes Problem: Keiner auf der Regierungsbank kapiert KI. Jede Stellungnahme der politischen Entscheidungsträger dieser Regierung zum Thema künstliche Intelligenz strotzt nur so vor technischer Inkompetenz.,gibt ebenso simples schwerwiegendes problem regierungsbank kapiert ki stellungnahme politischen entscheidungsträger regierung thema künstliche intelligenz strotzt technischer inkompetenz,neutral,neutral
2600959,1058720,19,222,AfD,michael,espendiller,2021-04-16,Policy,"Die Vertreter dieser Regierung scheitern vermutlich schon bei der Installation von Apps auf ihrem Handy. Genau aus diesem Grund können Sie im Moment noch nicht einmal erahnen, welches enorme Potenzial im Thema KI steckt.",vertreter regierung scheitern vermutlich installation apps handy grund moment erahnen enorme potenzial thema ki steckt,positive,neutral
2600960,1058720,19,222,AfD,michael,espendiller,2021-04-16,Society,"Genau aus diesem Grund können Sie im Moment noch nicht einmal erahnen, welches enorme Potenzial im Thema KI steckt. Egal ob Wirtschaft, Finanzen, Gesundheit, Bildung, Forschung oder Landwirtschaft, KI hat das Potenzial, unsere Gesellschaft zu revolutionieren, unsere Gesundheit zu verbessern, Steuergeld zu sparen und unser aller Leben einfacher zu machen.",grund moment erahnen enorme potenzial thema ki steckt egal wirtschaft finanzen gesundheit bildung forschung landwirtschaft ki potenzial gesellschaft revolutionieren gesundheit verbessern steuergeld sparen leben einfacher,positive,neutral
2600962,1058720,19,222,AfD,michael,espendiller,2021-04-16,Policy,"Dieser Bundesregierung ist das einfach egal. Schlimmer noch: Obwohl kaum einer es kapiert, soll die KI in Deutschland schon wieder reguliert werden.",bundesregierung einfach egal schlimmer obwohl kaum kapiert ki deutschland reguliert,positive,negative
2600965,1058720,19,222,AfD,michael,espendiller,2021-04-16,Economy,"Nur knapp 4 Prozent der Unternehmen in Deutschland setzen überhaupt auf digitale Werkzeuge zur Mitarbeitersuche. Aber die German Angst sorgt schon wieder mal dafür, dass man eine Diskriminierung durch KI fürchtet und schon mal prophylaktisch nach dem Gesetzgeber schreit.",knapp prozent unternehmen deutschland setzen überhaupt digitale werkzeuge mitarbeitersuche german angst sorgt diskriminierung ki fürchtet prophylaktisch gesetzgeber schreit,positive,neutral
2600967,1058720,19,222,AfD,michael,espendiller,2021-04-16,Policy,"Dazu sagen wir klar Nein und lehnen in unserem Antrag auch eine Regulierung dieses Bereiches ab. Vollends schizophren wird es mit dieser Regierung, wenn man sich mal die großen Versprechungen in der KI-Strategie ansieht und sie mit der Realität in Deutschland vergleicht.",sagen lehnen regulierung bereiches ab vollends schizophren regierung großen versprechungen kistrategie ansieht realität deutschland vergleicht,positive,negative
